weekday,hours,exit_num,exit_name,latitude,longitude,action,total
5,11,50,Niagara Falls - I-290,42.94892,-78.76393,exit,328
5,11,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,entrance,158
5,11,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,exit,152
5,11,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,entrance,65
5,11,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,exit,70
5,11,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,entrance,67
5,11,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,exit,55
5,11,57A,Eden - Angola,42.65908,-78.9609,entrance,35
5,11,57A,Eden - Angola,42.65908,-78.9609,exit,40
5,11,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,entrance,59
5,11,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,exit,54
5,11,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,entrance,79
5,11,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,exit,76
5,11,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,entrance,34
5,11,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,exit,34
5,11,61,Ripley - Shortman Road,42.26208,-79.74435,entrance,101
5,11,61,Ripley - Shortman Road,42.26208,-79.74435,exit,117
5,11,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,entrance,85
5,11,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,exit,73
5,11,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,entrance,33
5,11,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,exit,30
5,11,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,entrance,193
5,11,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,exit,248
5,12,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,entrance,202
5,12,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,exit,215
5,12,16,Harriman - US Route 6 - NY Route 17,41.31065,-74.12265,entrance,45
5,12,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,entrance,183
5,12,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,exit,175
5,12,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,entrance,88
5,12,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,exit,99
5,12,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,entrance,120
5,12,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,exit,111
5,12,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,entrance,83
5,12,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,exit,80
5,12,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,entrance,110
5,12,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,exit,98
5,12,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,entrance,72
5,12,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,exit,86
5,12,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,entrance,67
5,12,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,exit,71
5,12,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,entrance,218
5,12,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,exit,203
5,12,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,entrance,341
5,12,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,exit,330
5,12,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,entrance,126
5,12,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,exit,113
5,12,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,entrance,134
5,12,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,exit,128
5,12,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,entrance,93
5,12,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,exit,98
5,12,27,Amsterdam - NY Route 30,42.92295,-74.19648,entrance,135
5,12,27,Amsterdam - NY Route 30,42.92295,-74.19648,exit,112
5,12,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,entrance,99
5,12,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,exit,104
5,12,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,entrance,65
5,12,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,exit,57
5,12,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,entrance,35
5,12,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,exit,30
5,12,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,entrance,78
5,12,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,exit,85
5,12,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,entrance,154
5,12,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,exit,163
5,12,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,entrance,90
5,12,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,exit,99
5,12,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,entrance,147
5,12,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,exit,154
5,12,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,entrance,98
5,12,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,exit,99
5,12,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,entrance,158
5,12,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,exit,170
5,12,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,entrance,140
5,12,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,exit,144
5,12,36,Watertown - Binghamton - I-81,43.09458,-76.16788,entrance,197
5,12,36,Watertown - Binghamton - I-81,43.09458,-76.16788,exit,193
5,12,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,entrance,98
5,12,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,exit,91
5,12,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,entrance,94
5,12,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,exit,81
5,12,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,entrance,199
5,12,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,exit,199
5,12,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,entrance,125
5,12,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,exit,107
5,12,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,entrance,159
5,12,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,exit,174
5,12,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,entrance,107
5,12,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,exit,107
5,12,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,entrance,72
5,12,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,exit,91
5,12,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,entrance,86
5,12,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,exit,92
5,12,45,Rochester - Victor - I-490,43.00922,-77.43991,entrance,180
5,12,45,Rochester - Victor - I-490,43.00922,-77.43991,exit,182
5,12,46,Rochester - Corning - I-390,43.04775,-77.65387,entrance,207
5,12,46,Rochester - Corning - I-390,43.04775,-77.65387,exit,202
5,12,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,entrance,110
5,12,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,exit,107
5,12,48,Batavia - NY Route 98,43.01859,-78.18819,entrance,92
5,12,48,Batavia - NY Route 98,43.01859,-78.18819,exit,97
5,12,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,entrance,125
5,12,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,exit,116
5,12,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,entrance,110
5,12,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,exit,97
5,12,50,Niagara Falls - I-290,42.94892,-78.76393,entrance,328
5,12,50,Niagara Falls - I-290,42.94892,-78.76393,exit,341
5,12,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,entrance,155
5,12,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,exit,155
5,12,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,entrance,62
5,12,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,exit,74
5,12,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,entrance,60
5,12,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,exit,60
5,12,57A,Eden - Angola,42.65908,-78.9609,entrance,35
5,12,57A,Eden - Angola,42.65908,-78.9609,exit,29
5,12,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,entrance,54
5,12,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,exit,53
5,12,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,entrance,78
5,12,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,exit,78
5,12,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,entrance,27
5,12,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,exit,26
5,12,61,Ripley - Shortman Road,42.26208,-79.74435,entrance,107
5,12,61,Ripley - Shortman Road,42.26208,-79.74435,exit,103
5,12,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,entrance,75
5,12,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,exit,77
5,12,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,entrance,28
5,12,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,exit,34
5,12,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,entrance,226
5,12,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,exit,230
5,13,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,entrance,216
5,13,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,exit,206
5,13,16,Harriman - US Route 6 - NY Route 17,41.31065,-74.12265,entrance,47
5,13,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,entrance,171
5,13,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,exit,187
5,13,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,entrance,107
5,13,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,exit,81
5,13,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,entrance,134
5,13,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,exit,93
5,13,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,entrance,93
5,13,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,exit,84
5,13,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,entrance,113
5,13,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,exit,101
5,13,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,entrance,92
5,13,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,exit,78
5,13,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,entrance,63
5,13,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,exit,77
5,13,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,entrance,189
5,13,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,exit,222
5,13,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,entrance,362
5,13,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,exit,338
5,13,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,entrance,137
5,13,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,exit,117
5,13,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,entrance,145
5,13,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,exit,144
5,13,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,entrance,98
5,13,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,exit,116
5,13,27,Amsterdam - NY Route 30,42.92295,-74.19648,entrance,131
5,13,27,Amsterdam - NY Route 30,42.92295,-74.19648,exit,102
5,13,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,entrance,111
5,13,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,exit,111
5,13,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,entrance,48
5,13,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,exit,58
5,13,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,entrance,35
5,13,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,exit,24
5,13,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,entrance,80
5,13,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,exit,86
5,13,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,entrance,164
5,13,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,exit,164
5,13,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,entrance,102
5,13,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,exit,91
5,13,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,entrance,137
5,13,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,exit,146
5,13,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,entrance,99
5,13,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,exit,106
5,13,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,entrance,168
5,13,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,exit,189
5,13,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,entrance,140
5,13,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,exit,136
5,13,36,Watertown - Binghamton - I-81,43.09458,-76.16788,entrance,183
5,13,36,Watertown - Binghamton - I-81,43.09458,-76.16788,exit,204
5,13,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,entrance,83
5,13,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,exit,100
5,13,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,entrance,88
5,13,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,exit,104
5,13,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,entrance,202
5,13,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,exit,203
5,13,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,entrance,114
5,13,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,exit,122
5,13,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,entrance,166
5,13,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,exit,160
5,13,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,entrance,114
5,13,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,exit,127
5,13,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,entrance,80
5,13,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,exit,79
5,13,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,entrance,92
5,13,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,exit,93
5,13,45,Rochester - Victor - I-490,43.00922,-77.43991,entrance,201
5,13,45,Rochester - Victor - I-490,43.00922,-77.43991,exit,188
5,13,46,Rochester - Corning - I-390,43.04775,-77.65387,entrance,209
5,13,46,Rochester - Corning - I-390,43.04775,-77.65387,exit,179
5,13,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,entrance,99
5,13,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,exit,96
5,13,48,Batavia - NY Route 98,43.01859,-78.18819,entrance,89
5,13,48,Batavia - NY Route 98,43.01859,-78.18819,exit,113
5,13,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,entrance,141
5,13,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,exit,107
5,13,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,entrance,103
5,13,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,exit,93
5,13,50,Niagara Falls - I-290,42.94892,-78.76393,entrance,321
5,13,50,Niagara Falls - I-290,42.94892,-78.76393,exit,306
5,13,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,entrance,163
5,13,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,exit,144
5,13,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,entrance,60
5,13,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,exit,68
5,13,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,entrance,62
5,13,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,exit,68
5,13,57A,Eden - Angola,42.65908,-78.9609,entrance,36
5,13,57A,Eden - Angola,42.65908,-78.9609,exit,41
5,13,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,entrance,61
5,13,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,exit,66
5,13,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,entrance,84
5,13,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,exit,77
5,13,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,entrance,35
5,13,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,exit,30
5,13,61,Ripley - Shortman Road,42.26208,-79.74435,entrance,100
5,13,61,Ripley - Shortman Road,42.26208,-79.74435,exit,107
5,13,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,entrance,76
5,13,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,exit,95
5,13,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,entrance,32
5,13,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,exit,33
5,13,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,entrance,211
5,13,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,exit,279
5,14,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,entrance,235
5,14,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,exit,216
5,14,16,Harriman - US Route 6 - NY Route 17,41.31065,-74.12265,entrance,46
5,14,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,entrance,190
5,14,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,exit,178
5,14,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,entrance,99
5,14,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,exit,96
5,14,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,entrance,121
5,14,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,exit,112
5,14,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,entrance,99
5,14,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,exit,83
5,14,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,entrance,132
5,14,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,exit,111
5,14,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,entrance,82
5,14,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,exit,81
5,14,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,entrance,68
5,14,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,exit,72
5,14,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,entrance,203
5,14,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,exit,191
5,14,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,entrance,386
5,14,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,exit,346
5,14,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,entrance,128
5,14,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,exit,116
5,14,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,entrance,126
5,14,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,exit,146
5,14,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,entrance,117
5,14,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,exit,115
5,14,27,Amsterdam - NY Route 30,42.92295,-74.19648,entrance,126
5,14,27,Amsterdam - NY Route 30,42.92295,-74.19648,exit,136
5,14,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,entrance,98
5,14,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,exit,108
5,14,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,entrance,61
5,14,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,exit,60
5,14,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,entrance,35
5,14,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,exit,39
5,14,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,entrance,75
5,14,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,exit,100
5,14,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,entrance,166
5,14,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,exit,163
5,14,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,entrance,118
5,14,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,exit,100
5,14,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,entrance,146
5,14,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,exit,158
5,14,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,entrance,88
5,14,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,exit,95
5,14,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,entrance,171
5,14,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,exit,182
5,14,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,entrance,139
5,14,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,exit,139
5,14,36,Watertown - Binghamton - I-81,43.09458,-76.16788,entrance,192
5,14,36,Watertown - Binghamton - I-81,43.09458,-76.16788,exit,210
5,14,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,entrance,101
5,14,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,exit,98
5,14,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,entrance,106
5,14,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,exit,103
5,14,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,entrance,185
5,14,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,exit,219
5,14,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,entrance,100
5,14,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,exit,110
5,14,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,entrance,168
5,14,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,exit,181
5,14,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,entrance,131
5,14,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,exit,118
5,14,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,entrance,90
5,14,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,exit,86
5,14,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,entrance,93
5,14,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,exit,87
5,14,45,Rochester - Victor - I-490,43.00922,-77.43991,entrance,198
5,14,45,Rochester - Victor - I-490,43.00922,-77.43991,exit,187
5,14,46,Rochester - Corning - I-390,43.04775,-77.65387,entrance,205
5,14,46,Rochester - Corning - I-390,43.04775,-77.65387,exit,193
5,14,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,entrance,96
5,14,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,exit,105
5,14,48,Batavia - NY Route 98,43.01859,-78.18819,entrance,110
5,14,48,Batavia - NY Route 98,43.01859,-78.18819,exit,108
5,14,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,entrance,130
5,14,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,exit,128
5,14,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,entrance,111
5,14,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,exit,103
5,14,50,Niagara Falls - I-290,42.94892,-78.76393,entrance,338
5,14,50,Niagara Falls - I-290,42.94892,-78.76393,exit,363
5,14,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,entrance,159
5,14,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,exit,146
5,14,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,entrance,68
5,14,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,exit,71
5,14,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,entrance,65
5,14,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,exit,59
5,14,57A,Eden - Angola,42.65908,-78.9609,entrance,46
5,14,57A,Eden - Angola,42.65908,-78.9609,exit,54
5,14,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,entrance,62
5,14,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,exit,62
5,14,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,entrance,82
5,14,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,exit,76
5,14,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,entrance,30
5,14,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,exit,29
5,14,61,Ripley - Shortman Road,42.26208,-79.74435,entrance,98
